
text,label
"total hip replacement (thr) and total knee replacement (tkr) are painful surgical procedures, especially tkr. managing pain well after surgery leads to gaining back function better and earlier and prevents chronic pain. studies on the control of pain during the rehabilitation period after surgery are not common. the goal of this study is to present results of a protocol for anesthesia at the time of surgery, and a pain treatment protocol in use in the orthopaedic and the rehabilitation intensive units of our hospital. this study looked at outcomes from past procedures without intervening. it included 100 patients, 50 that had thr and 50 that had tkr. from the medical records, we looked at the numeric rating scale (nrs) for pain for all patients. we analyzed this pain measurement with respect to the spinal anaesthesia given for the surgery, local anaesthesia, and the regimen of pain medicine used in the orthopaedic unit after the surgery. we also analyzed the pain ratings with respect to pain medicine given while in the rehabilitation unit, additional pain medication given as needed because of more intense pain, and any side effects of the pain treatment. patients reached normal function (walking at least 50 meters and climbing/descending stairs) in 8 days on average without medication-related side effects. how much extra pain medicine was used to address more intense pain during rehabilitation was correlated with how pain was recorded on the nrs. pain was controlled very well with the protocols for anesthesia at the time of surgery and pain treatment.",0
"objective: a large number of people experience misophonia. in 2013, the amsterdam study group recommended diagnostic criteria for misophonia. however, misophonia is not yet included in the diagnostic and statistical manual of mental disorders. this report is the first report on drug use that directly affects misophonia and demonstrates a 14-year-old adolescent girl with misophonia successfully treated with fluoxetine. methods: the patient's misophonia symptoms had been continuing for approximately 2 years, and her quality of life was significantly reduced. psychotherapy conditions could not be applied, and fluoxetine 10 mg/d was started and increased to 20 mg/d after a week. at the second-month follow-up, because of partial improvement, fluoxetine dose was increased to 30 mg/d. results: at the fourth-month follow-up, there was a 40% decrease in amsterdam misophonia scale score with a 70% decrease in the children's global assessment scale scores. by the 16th week, the overall functionality level was good at the end. conclusions: fluoxetine may be used as an effective drug in the treatment of misophonia.",1
"each year, 4 to 5 million newborns receive state-mandated screening. although the advisory committee on heritable disorders in newborns and children has identified 34 core conditions that should be incorporated into screening programs, each state manages, funds, and maintains its own program. state programs encompass screening, as well as the diagnosis and coordination of care for newborns with positive findings. testing for core disorders is fairly standardized, but more extensive screening varies widely by state, and the rigorous evaluation of new screening panels is ongoing. the core panel includes testing for three main categories of disorders: metabolic disorders (e.g., amino acid and urea cycle, fatty acid oxidation, and organic acid disorders); hemoglobinopathies; and a group of assorted conditions, including congenital hearing loss. family physicians must be familiar with the expanded newborn screening tests to effectively communicate results to parents and formulate interventions. they must also recognize signs of metabolic disorders that may not be detected by screening tests or that may not be a part of standard newborn screening in their state. for infants with positive screening results leading to diagnosis, long-term follow-up involves ongoing parental education, regular medical examinations, management at a metabolic treatment center, and developmental and neuropsychological testing to detect associated disorders in time for early intervention.",1
"sarcoidosis is a disease that is characterized by granuloma formation or the tiny growth collections of inflammation (infection-fighting) cells. one of these cell types is the immune cell, macrophage. macrophages are one of the most important building blocks of this disease. macrophage in sarcoidosis produces interleukin-1 (ii-1), a protein that helps fight infections. interleukin-1 has many functions, including the stimulation of the hepatic (liver) production of c-reactive protein. c-reactive protein is a type of protein found in the blood that increases during times of internal inflammation (redness and swelling from infection-fighting). serum (blood) c-reactive protein was measured in 48 patients. seventeen of the patients had active sarcoidosis in the lung. ten patients had other lung diseases of unknown origin. eleven patients had active lung tuberculosis (a serious lung infection). ten patients were healthy volunteers. serum c-reactive protein was measured. the serum c-reactive protein was negative (no detection) in 13 patients suffering from active sarcoidosis and positive in four. patients with other lung diseases had negative results in 7 cases and positive (was detected) in 3 cases. the analyses of c-reactive protein in patients with lung tuberculosis were positive in 10 cases. all the healthy controls had negative c-reactive protein measurements. the difference between the groups was statistically significant when sarcoidosis and tuberculosis serum c-reactive protein measurements were compared. there was also a significant difference between the group of other lung diseases and tuberculosis. levels of serum c-reactive protein are valuable in the identification of sarcoidosis and other lung diseases of unknown origin from tuberculosis and other diseases.",0
"thyroiditis covers multiple disorders represented by inflammation of the thyroid gland. the most common disorder is hashimoto thyroiditis. patients have enlarged thyroids, reduced thyroid function, and increased proteins targeting thyroid products. levothyroxine (a thyroid hormone treatment) improves thyroid function and size. post-birth thyroiditis is temporary or lasting thyroid dysfunction occuring within a year of childbirth, miscarriage, or medical abortion. supplemental thyroid hormone release into the blood may cause excess thyroid function. temporary or permanent reduced thryoid function may follow excess thyroid function due to thyroid hormone depletion and destruction of hormone-producing cells. patients should be monitored for changes in thyroid function. beta blockers (common high blood pressure medication) can treat symptoms of the initial phase of excess thyroid function. levothyroxine should be considered for later phases in women with high thyroid-stimulating hormone levels. subacute or fairly rapid thyroiditis (thyroid inflammation) is a temporary, thyroid-hormone-excess state with frontal neck pain, reduced thyroid-stimulating hormone, and low iodine sensitivity. fairly rapid thyroiditis often follows an upper airway viral illness, thought to trigger inflammatory destruction of thyroid cells. in most cases, the thyroid gland suddenly returns to normal after several months. high-dose aspirin or nonsteroidal anti-inflammatory drugs help give thyroid pain relief.",0
"background: neuropathic facial pain occurs due to pathologic dysfunctions of a nerve responsible for mediating sensory fibers to the head. surgical interventions, in cases of failed medical therapy, include microvascular decompression, radiofrequency (rf) ablation, percutaneous balloon decompression, and stereotactic radiosurgery. in this review, we focused on rf ablation as a treatment for chronic facial pain. objectives: the objective of this review was to summarize available evidence behind rf ablation for facial pain, including pain outcome measures, secondary outcomes, and complications. study design: systematic review. setting: this systematic review examined studies that applied the use of rf ablation for management of facial pain. methods: this systematic review was reported following the guidelines outlined in the preferred reporting items for systematic reviews and meta-analyses (prisma). two reviewers independently scored the methodological quality of the selected studies. due to heterogeneity of studies, a best-evidence synthesis of the available prognostic factors was provided. results: we reviewed 44 studies and assessed their short- and long-term pain relief measurements, as well as secondary outcomes including patient satisfaction, quality of life improvements, decrease in oral medication use, and recurrence rates. maximal pain relief was achieved in treatment groups using combined continuous radiofrequency (crf) and pulsed radiofrequency (prf) therapies, followed by crf therapy alone and finally prf therapy alone. all treatment regimens improved secondary outcomes. common complications of treatment included facial numbness, masseter weakness, cheek hematomas, diminished corneal reflex, and dry eyes. limitations: a large variability in definitions of trigeminal neuralgia, rf technique, and patient selection bias was observed in our selected cohort of studies. in addition, there was a paucity of strong longitudinal randomized controlled trials and prospective studies. conclusions: this systematic review found evidence that rf ablation is efficient in treating patients with facial pain, as well as in improving quality of life and reducing oral medication use. maximal pain control is achieved using combined crf and prf therapy. complications are uncommon and include facial numbness, masseter weakness, cheek hematomas, diminished corneal reflex, and dry eyes.",1
"most swallowing problems can be treated, but the treatment depends on the type of swallowing difficulty. a multi-type team of surgeons, speech-related organ specialists, and speech-language therapists is needed to create appropriate treatment. a clear medical history, swallowing muscle examination, and monitoring with small devices of swallowing of food with various textures help decide if swallowing exercises alone or additional drug or surgical treatment is needed to prevent breathing, eating, and hydration issues.",0
"for the study's background, we studied disease-causing types of the brain-located gene called scn1a, which is the most frequent cause of epileptic seizures or epilepsy. physical attributes make up a wide spectrum including the severe childhood epilepsy, dravet syndrome, epilepsy characterized by drug-resistant seizures, lower intelligence, and high death risk, and the milder genetic epilepsy with fever-like seizures plus (gefs+), characterized by normal intelligence. early identification of a child's risk for developing dravet syndrome versus gefs+ is key for giving disease-modifying treatments when available before intelligence impairment come up. our objective was to develop and verify a disease prediction model using medical and genetic biomarkers for early identification of scn1a-related epilepsies. for the study's methods, it was a multicenter group study comprising data from previous scn1a-positive dravet syndrome and gefs+ patients consistently treated with genetic testing (march 2001-june 2020). data includes age of seizure start and a newly-developed scn1a genetic score. a training group was used to develop multiple disease prediction models that were verified using two independent groups. the main measure was the accuracy of the model predicting dravet syndrome versus other gefs+ phenotypes. 1018 participants were included. the frequency of dravet syndrome was 616/743 (83%) in the training group, 147/203 (72%) in test group 1 and 60/72 (83%) in test group 2. a high scn1a genetic score - 133.4 versus 52.0 - and young age of start - 6.0 months versus 14.8 months - were each linked with dravet syndrome versus gefs+. a combined 'scn1a genetic score and seizure onset' model separated dravet syndrome from gefs+ more effectively and outperformed all other models. model performance was replicated in both test group 1 and 2. in short, the prediction model allows measurable estimation at disease start whether a child will develop dravet syndrome versus gefs+, helping clinicians with treatment counseling and decisions on early use of specific treatments. this study provides strong evidence that a combined 'scn1a genetic score and seizure onset' model identifies dravet syndrome from other gefs+ phenotypes.",0
"tardive dyskinesia (td) is a disorder of involuntary movements, typlically of the lower face muscles, limbs, and other muscle groups. the condition is linked to exposure with blocking agents, like antipsychotics used to treat mental illnesses, of the chemical messenger dopamine. since the allowed and off-label uses for these agents has increased over the last 20 years, more patients are receiving antipsychotics than before. while patients treated with one class of antipsychotics may have less risk for developing td than those treated with another class, the decreased risk is not as big as expected. also, patients with long-lasting mental illnesses often need long-term use of antipsychotics, pytting them at risk for td. this article describes the widespreadness of td, its risk factors, its prevention, its identification strategies like medical criteria and ratings, and evidence for its treatments, including deutetrabenazine and valbenzaine used for treating movement disorders.",0
"background: arthrogryposis multiplex congenita (amc) is characterised by congenital joint contractures in two or more body areas. amc exhibits wide phenotypic and genetic heterogeneity. our goals were to improve the genetic diagnosis rates of amc, to evaluate the added value of whole exome sequencing (wes) compared with targeted exome sequencing (tes) and to identify new genes in 315 unrelated undiagnosed amc families. methods: several genomic approaches were used including genetic mapping of disease loci in multiplex or consanguineous families, tes then wes. sanger sequencing was performed to identify or validate variants. results: we achieved disease gene identification in 52.7% of amc index patients including nine recently identified genes (cntnap1, magel2, adgrg6, adcy6, gldn, lgi4, lmod3, unc50 and scn1a). moreover, we identified pathogenic variants in asxl3 and stac3 expanding the phenotypes associated with these genes. the most frequent cause of amc was a primary involvement of skeletal muscle (40%) followed by brain (22%). the most frequent mode of inheritance is autosomal recessive (66.3% of patients). in sporadic patients born to non-consanguineous parents (n=60), de novo dominant autosomal or x linked variants were observed in 30 of them (50%). conclusion: new genes recently identified in amc represent 21% of causing genes in our cohort. a high proportion of de novo variants were observed indicating that this mechanism plays a prominent part in this developmental disease. our data showed the added value of wes when compared with tes due to the larger clinical spectrum of some disease genes than initially described and the identification of novel genes.",1
"diabetes mellitus is a common disease whose side effects are severe. for decades, the diagnosis of diabetes and prediabetes was using only fasting (without food) glucose or glucose two hours during an by-mouth (oral) glucose sensitivity test. recently, it is possible to use hba1c (a simple blood sugar test). each of these tests has pros and cons that must be well known by clinicians for better care for patients. so they could use one, two or three of this tests to reach a proper diagnosis. this article's aim is about the strong and weak points of these tests.",0
"sickle cell anemia (sca) is a disease characterized by abnormal red blood cell rheology. because of their effects on hbs polymerization and red blood cell deformability, alpha-thalassemia and the residual hbf level are known genetic modifiers of the disease. the aim of our study was to determine if the number of hbf quantitative trait loci (qtl) would also favor a specific sub-phenotype of sca as it is the case for alpha-thalassemia. our results confirmed that alpha-thalassemia protected from cerebral vasculopathy but increased the risk for frequent painful vaso-occlusive crises. we also showed that more hbf-qtl may provide an additional and specific protection against cerebral vasculopathy but only for children with alpha-thalassemia (-α/αα or -α/-α genotypes).",1
"hypovolemic shock exists as a spectrum, with its early stages characterized by subtle pathophysiologic tissue insults and its late stages defined by multi-system organ dysfunction. the importance of timely detection of shock is well known, as early interventions improve mortality, while delays render these same interventions ineffective. however, detection is limited by the monitors, parameters, and vital signs that are traditionally used in the intensive care unit (icu). many parameters change minimally during the early stages, and when they finally become abnormal, hypovolemic shock has already occurred. the compensatory reserve (cr) is a parameter that represents a new paradigm for assessing physiologic status, as it comprises the sum total of compensatory mechanisms that maintain adequate perfusion to vital organs during hypovolemia. when these mechanisms are overwhelmed, hemodynamic instability and circulatory collapse will follow. previous studies involving cr measurements demonstrated their utility in detecting central blood volume loss before hemodynamic parameters and vital signs changed. measurements of the cr have also been used in clinical studies involving patients with traumatic injuries or bleeding, and the results from these studies have been promising. moreover, these measurements can be made at the bedside, and they provide a real-time assessment of hemodynamic stability. given the need for rapid diagnostics when treating critically ill patients, cr measurements would complement parameters that are currently being used. consequently, the purpose of this article is to introduce a conceptual framework where the cr represents a new approach to monitoring critically ill patients. within this framework, we present evidence to support the notion that the use of the cr could potentially improve the outcomes of icu patients by alerting intensivists to impending hypovolemic shock before its onset.",1
"background and objectives: pathogenic variants in the neuronal sodium-channel î±1-subunit gene (scn1a) are the most frequent monogenic cause of epilepsy. phenotypes comprise a wide clinical spectrum including the severe childhood epilepsy, dravet syndrome, characterized by drug-resistant seizures, intellectual disability and high mortality, and the milder genetic epilepsy with febrile seizures plus (gefs+), characterized by normal cognition. early recognition of a child's risk for developing dravet syndrome versus gefs+ is key for implementing disease-modifying therapies when available before cognitive impairment emerges. our objective was to develop and validate a prediction model using clinical and genetic biomarkers for early diagnosis of scn1a-related epilepsies. methods: retrospective multicenter cohort study comprising data from scn1a-positive dravet syndrome and gefs+ patients consecutively referred for genetic testing (march 2001-june 2020) including age of seizure onset and a newly-developed scn1a genetic score. a training cohort was used to develop multiple prediction models that were validated using two independent blinded cohorts. primary outcome was the discriminative accuracy of the model predicting dravet syndrome versus other gefs+ phenotypes. results: 1018 participants were included. the frequency of dravet syndrome was 616/743 (83%) in the training cohort, 147/203 (72%) in validation cohort 1 and 60/72 (83%) in validation cohort 2. a high scn1a genetic score 133.4 (sd, 78.5) versus 52.0 (sd, 57.5; p < 0.001) and young age of onset 6.0 (sd, 3.0) months versus 14.8 (sd, 11.8; p < 0.001) months, were each associated with dravet syndrome versus gefs+. a combined 'scn1a genetic score and seizure onset' model separated dravet syndrome from gefs+ more effectively (area under the curve [auc], 0.89 [95% ci, 0.86-0.92]) and outperformed all other models (auc, 0.79-0.85; p < 0.001). model performance was replicated in both validation cohorts 1 (auc, 0.94 [95% ci, 0.91-0.97]) and 2 (auc, 0.92 [95% ci, 0.82-1.00]). discussion: the prediction model allows objective estimation at disease onset whether a child will develop dravet syndrome versus gefs+, assisting clinicians with prognostic counseling and decisions on early institution of precision therapies (http://scn1a-prediction-model.broadinstitute.org/). classification of evidence: this study provides class ii evidence that a combined 'scn1a genetic score and seizure onset' model distinguishes dravet syndrome from other gefs+ phenotypes.",1
"hashimoto's thyroiditis is caused by thyroid cells that are attacked by infection-preventing cells and is the most common cause of an underactive thyroid. more people around the world are taking nigella sativa, a powerful herbal medicine, as a nontraditional way to treat many long-term diseases including high cholesterol, high blood pressure and type 2 diabetes. the current study aimed to rate the effects of nigella sativa on how well the thyroid is working, blood vascular endothelial growth factor (vegf) - 1 (a protein that promotes new blood vessels), nesfatin-1 (a chain of amino acids that affects hunger) and physical body measurements in people with hashimoto's thyroiditis. we randomly split forty people with hashimoto's thyroiditis and between 22 and 50 years old into two group and gave one group powdered nigella sativa and the other group sham treatment for 8 weeks. we measured changes in physical body measurements, what people ate, thyroid function, blood vegf and nefastin-1 levels after 8 weeks. taking nigella sativa caused lower body weight and body mass index (bmi). people taking nigella sativa had lower blood levels of thyroid-stimulating hormone and antibodies that target the thyroid and higher levels of blood thyroid hormone (t4) after 8 weeks. people taking nigella sativa had lower blood levels of vegf. none of these changes were seen in the group who took the sham treatmentl. based on a statistical model, changes in the ratio of the waist to the hip and thyroid hormones predicted changes in blood vegf and nesgfatin-1 levels in the group who took nigella sativa. we concluded that powdered nigella sativa improved thyroid function and physical body measurements in people with hashimoto's thyroiditis. nigella sativa lowered blood vegf levels. nigella sativa can be a useful non-traditional treatment for people with hashimoto's thyroiditis to make the disease less severe.",0
"a 46 year old male with past medical history of schizoaffective (reality-distorting) disorder, a mental disorder, and chronic lower back pain, is admitted to a medical facility to manage worsening depression and anxiety. he is started on a medicine called gabapentin (nerve pain medication) for his back pain and anxiety symptoms. his only other medication is an opioid pain reliever called hydrocodone. over the next few days, he starts developing worsening edema, swelling caused by too much fluid trapped in the body's tissues, in both legs. he does not have any cardiovascular (heart) related symptoms. a physical exam found pitting edema, where pressing into the swollen area leaves a pit or indentation. all other lab tests and imaging scans did not show anything significant. gabapentin is stopped and the swelling in his legs improved over the following days. in other studies, the occurrence of swollen feet (pedal edema) while on gabapentin is about 7 to 7.5% in elderly patients receiving doses above 1200 mg/day. this case illustrates that lower doses of gabapentin can also cause this negative effect. it is important to recognize this negative effect because gabapentin is used in conditions like nerve damage common with diabetes (diabetic neuropathy), which is associated with multiple illnesses that can give rise to swelling in both legs.",0
objective: the objective of this study was to compare the use of hemoglobin a1c to oral glucose tolerance testing to diagnose overt type 2 diabetes in the first trimester of pregnancy. the study used a nonexperimental descriptive design to compare the use of the hemoglobin a1c test results to oral glucose tolerance test results. methods: the study used a sample of 45 women at high risk for type 2 diabetes in the first trimester of pregnancy. participants were consented to draw a hemoglobin a1c with their ordered oral glucose tolerance testing for comparison of the two tests' ability to diagnose overt type 2 diabetes. results: hemoglobin a1c tests were highly positively correlated with oral glucose tolerance testing for diagnosis of type 2 diabetes in women in the first trimester of pregnancy. conclusion: the research provides beginning evidence that the hemoglobin a1c should be considered as a first-tier diagnostic test for overt type 2 diabetes in the first trimester of pregnancy.,1
"healtchare guidelines recommend using fracture risk scores for screening and drug treatment decisions. the timing of occurence of treatment-level (according to 2014 guidelines by an expert goup) or screening-level (according to 2011 guidelines by national experts) fracture risk scores has not been estimated in postmenopausal women who finished their last menstrual cycle. we conducted a risk analysis of new occurence of treatment- and screening-level fracture risk scores in postmenopausal women aged 50 years and older, before receiving drug treatment and hip or spine fracture. in 54, 280 postmenopausal women aged 50 to 64 years without a bone hardness test, the time for 10% to get a treatment-level fracture risk score could not be estimated correctly due to rare amount of treatment-level scores. in 6096 women who had fracture risk scores calculated with bone hardness, the estimated unadjusted time to treatment-level fracture risk ranged from 7.6 years for those aged 65 to 69, to 5.1 years, for those aged 75 to 79 at the start. of 17,967 women aged 50 to 64 with a screening-level fracture risk score at the start, 100 (0.6%) had a hip or back fracture by age 65 years. postmenopausal women with sub-threshold fracture risk scores at the start were unlikely to get a treatment-level fracture risk score between 50 and 64 years. after age 65, the increased amount of treatment-level fracture risk scores, bone weakening, and major fractures from bone weakening support more frequent consideration of fracture risk and bone hardness testing.",0
"introduction: the vital renal replacement therapy makes it impossible for dialysis patients to distance themselves socially. this results in a high risk of sars-cov-2 infection and developing covid-19 with excess mortality due to disease burden and immunosuppression. we determined the efficacy of a 100 µg booster of mrna-1273 (moderna, inc., cambridge, massachusetts, usa) 6 months after two doses of bnt162b2 (biontech/pfizer, mainz, germany/new york, ny, usa) in 194 sars-cov-2 naïve dialysis patients. methods: anti-sars-cov-2-spike antibodies were measured with the elecsys® anti-sars-cov-2 s assay (roche diagnostics gmbh, germany) 4 and 10-12 weeks after two doses of bnt162b2 as well as 4 weeks after the mrna-1273 booster. the presence of neutralizing antibodies was measured by the sars-cov-2 surrogate virus neutralization test (genscript biotech, usa). two different cut-offs for positivity were used, one according to the manufacturer's specifications and one correlating with positivity in a plaque reduction neutralization test (prnt). roc analyses were performed to match the anti-sars-cov-2-spike antibody cut-offs with the cut-offs in the surrogate neutralization assay accordingly. results: any level of immunoreactivity determined by anti-sars-cov-2-spike antibody assay was found in 87.3% (n = 144/165) and 90.6% (n = 164/181) 4 and 10-12 weeks after two doses of bnt162b2. this was reduced to 68.5% or 60.6% 4 weeks and 51.7% or 35.4% 10-12 weeks, respectively, when using the roc revealed cut-offs for neutralizing antibodies in the surrogate neutralization test (manufacturer given cut-off ≥ 103 u/ml and cut-off correlating with prnt ≥ 196 u/ml). four weeks after the mrna-1273 booster, the concentration of anti-sars-cov-2-spike antibodies increased to 23 119.9 u/ml and consecutively to 97.3% for both cut-offs of neutralizing antibodies. conclusion: two doses of bnt162b2 followed by one dose of mrna-1273 within 6 months in patients receiving maintenance dialysis resulted in significant titers of sars-cov-2-s-ab. while two doses of mrna vaccine only achieved adequate humoral immunity in a minority, the third vaccination boosts the development of virus-neutralizing quantities of sars-cov-2 spike antibodies (against wild type sars-cov-2) in almost all patients.",1
"background: effect of nifedipine on pressure ulcer (pu) healing has not been evaluated in the human subjects yet. study question: in this study, the effect of topical application of nifedipine 3% ointment on pu healing in critically ill patients was investigated. study design: this was a randomized, double-blind, placebo-controlled clinical. measures and outcomes: in this study, 200 patients with stage i or ii pu according to 2-digit stirling pressure ulcer severity scale were randomized to receive topical nifedipine 3% ointment or placebo twice daily for 14 days. changes in the size and stage of the ulcers were considered as primary outcome of the study. the stage of the ulcers at baseline and on day 7 and day 14 of study was determined by using 2-digit stirling scale. in addition, the surface area of the wounds was estimated by multiplying width by length. results: in total, 83 patients in each group completed the study. the groups were matched for the baseline stage and size of pus. mean decrease in the stage of pu in the nifedipine group was significantly higher than the placebo group on day 7 (-1.71 vs. -0.16, respectively, p < 0.001) and day 14 (-0.78 vs. -0.09, respectively, p < 0.001). furthermore, the mean decrease in the surface area of pu was significantly higher in the nifedipine group compared with the placebo group on day 7 (-1.44 vs. -0.32, respectively, p < 0.001) and day 14 (-2.51 vs. -0.24, respectively, p < 0.001) of study. conclusions: topical application of nifedipine 3% ointment for 14 days significantly improved the healing process of stage i or ii pus in critically ill patients.",1
"this study conducted an analysis using patients from the china stroke primary prevention trial. the goal of this study was to explore the impact of folic acid (a specific vitamin) on arterial stiffness (hardness of arteries or specific blood vessels). additionally, this study aimed to measure the modifying or influencing effect of a specific gene (methylenetetrahydrofolate reductase-mthfr) in chinese patients with hypertension (high blood pressure). this study enrolled 2,529 hypertensive (high blood pressure) chinese patients. participants were randomized to receive treatment with either a combination of enalapril (common blood pressure medication) and folic acid or enalapril. brachial-ankle pulse wave velocity (pwv) is a measurement of arterial stiffness. it is measured by looking at the brachial and tibial arteries, located within the upper arm. pwv was taken by trained medical staff using appropriate equipment during both baseline (before treatment) and exit (end of treatment) visits, approximately 5 years after enrollment. this trial was registered with clinicaltrials.gov (nct00794885). during the follow-up, change in folate (vitamin in the body) was significantly and independently linked with change in pwv in patients. patients with cc genotype (a person's collection of specific genes) had a significantly greater pwv response to folic acid than those with genotype ct or tt. the positive effect of folic acid on improved pwv was modified by what genotype the patient had. the study concluded that within the analyzed subgroup of chinese hypertensive patients who had received a 5-year antihypertensive therapy, increase in folate status were correlated or linked with decreased pwv. additionally, individuals with cc genotype showed greatest pwv response to folic acid treatment.",0
"mitochondria (the powerhouse of a cell) play several important roles in the body. these roles include providing energy and participating in pathways of inflammation (redness and swelling from fighting an infection). the event of mitochondria increasing inflammation is associated with the release of products from mitochondrial damage. one of these products is mitochondrial dna which can increase inflammation within the body. this review aimed to show the importance of the mitochondria in energy production and in the intervention in the development of several diseases, mainly covid-19 (a viral, respiratory disease). additionally the paper aimed to show how the mitochondria organelle uses several different ways to allow the replication and maintenance of a virus. this can lead to the worsening and spread of inflammation. the reviewed scientific evidence suggested that mitochondria are involved in the replication of covid-19. the virus forms double-walled vesicles, a small chamber outside or within a cell, that evades detection by the host's immune system. these vesicles can then damage mitochondria within cells, releasing mitochondrial dna into the body. this can trigger the innate immune system, the defense system you were born with, which increase inflammation within the body. this review concluded that while the role of the mitochondria in covid-19 is still being studied, the use of mitochondrial dna as an indicator of illness is a potential area yet to be researched.",0
"background: heterologous vaccinations against sars-cov-2 with chadox1 ncov-19 and a second dose of an mrna-based vaccine have been shown to be more immunogenic than homologous chadox1 ncov-19. in the current study, we examined the kinetics of the antibody response to the second dose of three different vaccination regimens (homologous chadox1 ncov-19 vs. chadox1 ncov-19 + bnt162b2 or mrna-1273) against sars-cov-2 in a longitudinal manner; whether there are differences in latency or amplitude of the early response and which markers are most suitable to detect these responses. methods: we performed assays for anti-s1 igg and iga, anti-ncp igg and a surrogate neutralization assay on serum samples collected from 57 participants on the day of the second vaccination as well as the following seven days. results: all examined vaccination regimens induced detectable antibody responses within the examined time frame. both heterologous regimens induced responses earlier and with a higher amplitude than homologous chadox1 ncov-19. between the heterologous regimens, amplitudes were somewhat higher for chadox1 ncov-19 + mrna-1273. there was no difference in latency between the igg and iga responses. increases in the surrogate neutralization assay were the first changes to be detectable for all regimens and the only significant change seen for homologous chadox1 ncov-19. discussion: both examined heterologous vaccination regimens are superior in immunogenicity, including the latency of the response, to homologous chadox1 ncov-19. while the iga response has a shorter latency than the igg response after the first dose, no such difference was found after the second dose, implying that both responses are driven by separate plasma cell populations. early and steep increases in surrogate neutralization levels suggest that this might be a more sensitive marker for antibody responses after vaccination against sars-cov-2 than absolute levels of anti-s1 igg.",1
"covid-19 may cause pneumonia, acute respiratory distress syndrome, cardiovascular alterations, and multiple organ failure, which have been ascribed to a cytokine storm, a systemic inflammatory response, and an attack by the immune system. moreover, an oxidative stress imbalance has been demonstrated to occur in covid-19 patients. n- acetyl-l-cysteine (nac) is a precursor of reduced glutathione (gsh). due to its tolerability, this pleiotropic drug has been proposed not only as a mucolytic agent, but also as a preventive/therapeutic agent in a variety of disorders involving gsh depletion and oxidative stress. at very high doses, nac is also used as an antidote against paracetamol intoxication. thiols block the angiotensin-converting enzyme 2 thereby hampering penetration of sars-cov-2 into cells. based on a broad range of antioxidant and anti-inflammatory mechanisms, which are herein reviewed, the oral administration of nac is likely to attenuate the risk of developing covid-19, as it was previously demonstrated for influenza and influenza-like illnesses. moreover, high-dose intravenous nac may be expected to play an adjuvant role in the treatment of severe covid-19 cases and in the control of its lethal complications, also including pulmonary and cardiovascular adverse events.",1
"the total-body content of potassium (k+) and distribution of k+ across the cell membranes (the thick layer that surrounds cells) is very important for normal functioning of the body's cells. total-body k+ content (a method for measuring body composition and mass of cells) is determined by changes in the release of k+ by the kidneys in response to how much k+ is taken in. insulin (a hormone that allows the cells in the muscles, fat, and liver to absorb sugar from the blood) and β-adrenergic tone (a group of organs and nerves where hormones are able to signal to other cells) also help keep potassium (k+) distribution at normal levels. despite these different systems, disorders of changing k+ levels are common. understanding the pathophysiology (physical changes that come with a particular syndrome or disease) and regulating processes that determine how the body distributes and balances k+ is key to developing treatments to restore k+ homeostasis (processes used by the body to maintain a normal potassium concentration in the fluid). researchers review the normal regulating process of total-body potassium (k+) before highlighting common disorders in k+ homeostasis and their treatment. this review of k+ homeostasis is a resource for health care providers and a tool for educators teaching students to understand key factors involved in k+ balance.",0
"covid-19 is an ongoing public health pandemic. quality diagnostic tests are important for early detection and control. the world health organization (who) recommends some tests that detect covid-19 virus. but we do not know how accurate these tests are. this study estimates accuracy of three commercial rapid tests in a clinical setting in ethiopia from april to june 2021 we got 279 nasal swabs from community testing, contact cases and suspected cases. among the 279 respiratory samples, 50, 59, and 69 tested positive by the three tests. the tests agreed ranging from moderate to strong agreement. the tests accurately recognized people that did not have covid (91 to 99 out of 100), but had more mistakes identifying people who had covid, only 81 to 83 out of 100 sick people were found. all three tests were almost equal in identifying people with covid-19, but one test was worse than the other two in identifying people without the disease.",0
"an 18 year-old woman presented to an outside hospital with seizure activity after a massive ingestion of lamotrigine, bupropion, trazodone, buspirone, and possibly isoretinoin. her initial vital signs were remarkable for tachycardia (120 bpm). she was intubated for airway protection. for treatment of status epilepticus, she received a total of 12 mg of iv lorazepam along with a lorazepam infusion titrated to 15 mg/hr, a propofol infusion of unknown dosing, and phenobarbital 650 mg. she was transferred to a receiving hospital. her initial ecg at the receiving hospital showed a qrs of 117 ms which narrowed with 50 meq of sodium bicarbonate after approximately 6 hours. she required norepinephrine intermittently for blood pressure support for approximately 2 days. the patient had no dysrhythmias. eeg showed no epileptiform activity from approximately 11 hours-32 hours post ingestion. at the receiving hospital, her serum lamotrigine concentration was 109 mcg/ml (reference 3.0-14.0 mcg/ml) 7 hours after ingestion. her bupropion concentration was 92 ng/ml (reference 50-100 ng/ml). she was extubated on hospital day 5 and discharged to a psychiatric facility on hospital day 13.",1
